new_x,new_y,new_z,old_x,old_y,old_z,,,,,,,,,,,,
191.45948181818184,-1703.8927969696972,1002.8412363636365,191.53308181108196,-1704.3366322878906,1002.4700436122323,192.79425,-1684.2872,1000.9607,181.56305,-1862.8353,1014.402,231.4269,-1706.8082,1002.9731,111.34425,-1697.5779,1003.3814
191.3399520909091,-1703.8608803030306,1002.9003200000002,191.41687108417267,-1704.3043026688792,1002.5260988984857,192.67906,-1684.256,1001.0151,181.43842,-1862.7996,1014.47156,231.30508,-1706.7777,1003.02844,111.222466,-1697.5427,1003.4542
191.2221345757576,-1703.8371121212124,1002.9602196969698,191.3027183538148,-1704.2792921931596,1002.5817968687985,192.5658,-1684.2347,1001.069,181.3156,-1862.7708,1014.5434,231.18484,-1706.7544,1003.0854,111.102234,-1697.5146,1003.5283
191.1061825757576,-1703.8213742424246,1003.020851818182,191.19073596260802,-1704.2612204862844,1002.6371056822912,192.45454,-1684.2233,1001.1224,181.19482,-1862.7489,1014.6175,231.06638,-1706.7379,1003.1438,110.98375,-1697.4938,1003.60364
190.9922528787879,-1703.81376969697,1003.0823172727276,191.08106430588248,-1704.2504004285556,1002.6922065685892,192.34543,-1684.2218,1001.1755,181.07631,-1862.734,1014.6937,230.94984,-1706.7285,1003.20374,110.8672,-1697.4802,1003.6802
190.88051893939397,-1703.8143272727275,1003.1445218181819,190.97383723953007,-1704.24683538284,1002.7470304373327,192.2386,-1684.2302,1001.2282,180.96022,-1862.7263,1014.7722,230.83543,-1706.7262,1003.26514,110.75277,-1697.4739,1003.7578
190.77113212121216,-1703.823013636364,1003.2075307575759,190.86916725484278,-1704.2505452239805,1002.8016971227684,192.13416,-1684.2483,1001.28064,180.84679,-1862.7258,1014.85284,230.72331,-1706.731,1003.328,110.64065,-1697.4751,1003.83655
190.66423742424246,-1703.8397166666668,1003.2712590909093,190.7671518694271,-1704.2615385382444,1002.8561992125146,192.03221,-1684.2759,1001.3328,180.7362,-1862.7325,1014.9356,230.61365,-1706.7429,1003.3922,110.53101,-1697.4836,1003.9163
190.56000166666666,-1703.8645469696971,1003.335803939394,190.6679286302847,-1704.2799156707147,1002.9107897966798,191.93289,-1684.3129,1001.38495,180.62866,-1862.7466,1015.0205,230.50662,-1706.762,1003.45776,110.42405,-1697.4999,1003.997
190.45858060606065,-1703.8972893939397,1003.401125757576,190.5716238080017,-1704.3054804257613,1002.9654710564457,191.83632,-1684.3591,1001.4371,180.52434,-1862.768,1015.1075,230.4024,-1706.7881,1003.5246,110.31994,-1697.5237,1004.0786
190.36011939393944,-1703.9380015151517,1003.467180909091,190.47832123255512,-1704.3385446889695,1003.0202928127609,191.74261,-1684.4142,1001.48926,180.42343,-1862.7969,1015.1966,230.30115,-1706.8215,1003.59265,110.21885,-1697.5552,1004.161
190.2647851818182,-1703.986531818182,1003.5339569696971,190.38816916265264,-1704.3789067475623,1003.0753560255677,191.6519,-1684.478,1001.54156,180.32613,-1862.8333,1015.2877,230.20305,-1706.862,1003.6618,110.120964,-1697.5944,1004.24414
190.1727105757576,-1704.0428651515153,1003.601541818182,190.30124321929387,-1704.4267601770523,1003.1309199800286,191.56429,-1684.5502,1001.59424,180.23259,-1862.8771,1015.3809,230.10825,-1706.9098,1003.7321,110.026436,-1697.6414,1004.3279
190.08403924242424,-1704.1068196969698,1003.6698342424244,190.21767355204494,-1704.4819107635108,1003.1869737725956,191.4799,-1684.6306,1001.6473,180.143,-1862.9285,1015.47614,230.01689,-1706.9647,1003.80334,109.93545,-1697.696,1004.4122
189.9989425757576,-1704.1784666666667,1003.738900757576,190.1375707515936,-1704.5446549477251,1003.2436957357452,191.39888,-1684.7188,1001.7009,180.05753,-1862.9875,1015.5733,229.92917,-1707.027,1003.8756,109.84816,-1697.7587,1004.49695
189.91755613636366,-1704.2575212121214,1003.8086577272728,190.06107035714723,-1704.614577913735,1003.3011213814373,191.32135,-1684.8146,1001.7551,179.9763,-1863.0542,1015.6724,229.84523,-1707.0963,1003.94867,109.764725,-1697.8292,1004.58203
189.84001181818184,-1704.3439909090912,1003.8791815151516,189.98824202439405,-1704.6920646197955,1003.3595821187457,191.24742,-1684.9176,1001.8102,179.89949,-1863.1285,1015.7735,229.76521,-1707.173,1004.0225,109.68529,-1697.9075,1004.66736
189.76646951515156,-1704.4376484848485,1003.9503515151516,189.91923294630905,-1704.776730018538,1003.4188795814566,191.17723,-1685.0275,1001.866,179.82724,-1863.2104,1015.8765,229.68929,-1707.2567,1004.09705,109.610016,-1697.9938,1004.7528
189.69704245454548,-1704.538487878788,1004.0222718181819,189.8541251822962,-1704.8689433692828,1003.4794185363224,191.1109,-1685.144,1001.9229,179.75969,-1863.3,1015.9814,229.61757,-1707.3478,1004.17224,109.539024,-1698.0878,1004.8383
189.63186818181822,-1704.6464136363638,1004.0948054545456,189.79304935315636,-1704.9683912439327,1003.541111640437,191.04855,-1685.267,1001.98083,179.69693,-1863.3973,1016.08813,229.5502,-1707.446,1004.2479,109.47247,-1698.1898,1004.92365
189.57107515151517,-1704.7612030303035,1004.1680687878788,189.73608733928916,-1705.0751738393387,1003.6041939043729,190.9903,-1685.3959,1002.04,179.63911,-1863.5022,1016.19666,229.48732,-1707.5514,1004.32416,109.41047,-1698.2996,1005.0088
189.5147766969697,-1704.882822727273,1004.2418966666668,189.6833212719391,-1705.1893710409445,1003.6686201389398,190.93625,-1685.5305,1002.10034,179.58632,-1863.6147,1016.30695,229.42906,-1707.6641,1004.40076,109.353134,-1698.4172,1005.09357
189.46307484848487,-1705.0111000000004,1004.3163137878789,189.63489366123957,-1705.3105668593312,1003.7344852686484,190.88652,-1685.6708,1002.162,179.53864,-1863.7349,1016.41895,229.3755,-1707.7837,1004.47766,109.30058,-1698.5425,1005.1779
189.41608121212124,-1705.1459166666668,1004.3912689393941,189.59083744698916,-1705.43905765033,1003.8017881422154,190.8412,-1685.8162,1002.2249,179.49615,-1863.8624,1016.53265,229.32678,-1707.9105,1004.5549,109.25291,-1698.6755,1005.2616
189.37387613636366,-1705.2872424242428,1004.466695757576,189.55125234530223,-1705.574710160544,1003.870688229989,190.80038,-1685.9667,1002.28925,179.45894,-1863.9974,1016.6479,229.28297,-1708.0444,1004.6322,109.210205,-1698.8162,1005.34454
189.33656121212124,-1705.4347772727274,1004.5425531818182,189.51623347940406,-1705.7173297767686,1003.9410684019816,190.76418,-1686.1218,1002.3549,179.42705,-1864.1399,1016.76465,229.24417,-1708.1852,1004.70966,109.17255,-1698.9644,1005.4266
189.30417651515154,-1705.5885681818183,1004.6188010606061,189.4858029025191,-1705.8670023900345,1004.0130120947316,190.73262,-1686.2816,1002.42194,179.40053,-1864.2897,1016.8829,229.21043,-1708.333,1004.7872,109.14,-1699.12,1005.50757
189.27681030303035,-1705.748422727273,1004.6952784848486,189.46004935562172,-1706.023594228536,1004.0863851946159,190.70581,-1686.4458,1002.49023,179.37938,-1864.4467,1017.00244,229.18184,-1708.4877,1004.86456,109.11262,-1699.2828,1005.58746
189.25449424242424,-1705.9141727272731,1004.771984848485,189.43902244092692,-1706.1868166318352,1004.1611505197968,190.68379,-1686.6143,1002.55975,179.36363,-1864.6106,1017.1232,229.15842,-1708.649,1004.9419,109.09045,-1699.4528,1005.666
189.23725954545455,-1706.085716666667,1004.8487757575758,189.42272636027928,-1706.3568554566184,1004.2372556550632,190.6666,-1686.7867,1002.6304,179.3533,-1864.7815,1017.2451,229.1402,-1708.8171,1005.019,109.07351,-1699.6298,1005.7431
189.22513060606062,-1706.2629000000002,1004.9255124242426,189.41120594844625,-1706.533398853819,1004.3144969268417,190.65427,-1686.9631,1002.702,179.34834,-1864.9591,1017.368,229.12721,-1708.9917,1005.0958,109.06182,-1699.8135,1005.81854
189.2181206060606,-1706.4456060606062,1005.0021754545455,189.40448892577902,-1706.7163343819443,1004.3928450803512,190.64684,-1687.1433,1002.77454,179.34872,-1865.1433,1017.49164,229.11945,-1709.1727,1005.1723,109.05538,-1700.0039,1005.8923
189.21621545454548,-1706.6337121212123,1005.0785122727274,189.402560879958,-1706.905568213237,1004.4720048778811,190.64429,-1687.3273,1002.8477,179.35442,-1865.334,1017.61597,229.11691,-1709.36,1005.2483,109.05418,-1700.2006,1005.9641
189.21939260606064,-1706.8270000000002,1005.1544954545457,189.40543324433312,-1707.1007716279196,1004.5519235296338,190.64664,-1687.5149,1002.92145,179.36533,-1865.5306,1017.7408,229.11955,-1709.5533,1005.3238,109.058174,-1700.4036,1006.0339
189.22761909090912,-1707.0252924242427,1005.2298793939395,189.4130545973906,-1707.3019686042558,1004.6322379178243,190.65385,-1687.7059,1002.9954,179.3814,-1865.7334,1017.86584,229.12735,-1709.7526,1005.3987,109.06732,-1700.6123,1006.10144
189.24084724242425,-1707.2284212121215,1005.3045537878788,189.42544655814157,-1707.5086209711876,1004.7128452049632,190.66592,-1687.9004,1003.0695,179.4025,-1865.9418,1017.99097,229.14023,-1709.9574,1005.47284,109.081566,-1700.8268,1006.1666
189.25898886363638,-1707.4362151515156,1005.3784374242425,189.44253050248673,-1707.7206444370008,1004.7934957944146,190.68277,-1688.0984,1003.1435,179.42853,-1866.1555,1018.11597,229.1581,-1710.1676,1005.54626,109.100815,-1701.0465,1006.2294
189.28196015151516,-1707.6484424242426,1005.4512813636364,189.46422090210035,-1707.9378377238136,1004.8738441319923,190.70433,-1688.2996,1003.21704,179.45932,-1866.3744,1018.24054,229.18088,-1710.383,1005.61884,109.12497,-1701.2712,1006.28955
189.30965909090912,-1707.8649621212123,1005.5229363636365,189.49045187801082,-1708.159998342575,1004.9536635889754,190.73053,-1688.504,1003.2899,179.49475,-1866.598,1018.3645,229.20845,-1710.6034,1005.6905,109.15391,-1701.5007,1006.3469
189.34194409090912,-1708.0855696969702,1005.5933201515153,189.52113252967735,-1708.3867132553037,1005.0327561168493,190.76126,-1688.7117,1003.36194,179.5346,-1866.8262,1018.48755,229.24065,-1710.8284,1005.76117,109.18749,-1701.7346,1006.4015
189.3786741666667,-1708.309893939394,1005.6621781818184,189.55615334867952,-1708.6174978587078,1005.1106955294962,190.7964,-1688.9225,1003.43274,179.5787,-1867.0585,1018.6094,229.27733,-1711.0575,1005.83075,109.225555,-1701.9725,1006.4531
189.4196821515152,-1708.5378030303032,1005.7294863636364,189.5953762057144,-1708.8522389931588,1005.187359088115,190.83582,-1689.1364,1003.5022,179.6268,-1867.2946,1018.7298,229.31831,-1711.2906,1005.8993,109.267914,-1702.214,1006.5017
189.46474560606063,-1708.7688924242427,1005.794990909091,189.63856841139514,-1709.0905340497688,1005.262435860049,190.87929,-1689.353,1003.57,179.67865,-1867.534,1018.8485,229.36337,-1711.5273,1005.96655,109.31436,-1702.4587,1006.5472
189.51366477272728,-1709.0030545454547,1005.8586745454546,189.6856190756493,-1709.3319928015464,1005.335712207146,190.92667,-1689.5726,1003.636,179.734,-1867.7767,1018.9652,229.41228,-1711.7672,1006.03265,109.364655,-1702.7063,1006.58954
189.5661734848485,-1709.2398954545456,1005.9204012121213,189.73624426047243,-1709.576313908422,1005.4069439963241,190.97769,-1689.7948,1003.69995,179.79253,-1868.022,1019.0796,229.46478,-1712.01,1006.09753,109.41854,-1702.9563,1006.6287
189.6220007575758,-1709.4791575757577,1005.9800803030305,189.79024388179977,-1709.822885813647,1005.4759156814305,191.03212,-1690.0197,1003.7617,179.85391,-1868.2695,1019.19147,229.52057,-1712.2551,1006.1611,109.47574,-1703.2085,1006.66473
189.68083924242427,-1709.7203530303032,1006.0376548484849,189.8472988309885,-1710.0714251161407,1005.542488096135,191.08966,-1690.2467,1003.8211,179.91783,-1868.5189,1019.30054,229.57935,-1712.5022,1006.2234,109.53592,-1703.4622,1006.6976
189.74235984848488,-1709.9633000000003,1006.093074848485,189.9071443408412,-1710.3215167156777,1005.6065343132949,191.15002,-1690.476,1003.8781,179.98392,-1868.7698,1019.4065,229.64076,-1712.7509,1006.28436,109.59875,-1703.717,1006.72736
189.80619333333334,-1710.2075409090912,1006.1463925757577,189.96939721536668,-1710.5726532616488,1005.6680440183567,191.21283,-1690.707,1003.9327,180.05174,-1869.0217,1019.5092,229.70444,-1713.0007,1006.34406,109.66386,-1703.9728,1006.75415
189.87194136363638,-1710.4529196969697,1006.1975421212122,190.0337130201072,-1710.8245593313295,1005.7267953811769,191.27771,-1690.94,1003.98474,180.12094,-1869.2744,1019.60834,229.76997,-1713.2513,1006.4025,109.73085,-1704.2289,1006.778
189.9391878787879,-1710.6988348484851,1006.2466700000001,190.09965040963425,-1711.076726286765,1005.7828811695098,191.34425,-1691.1741,1004.0343,180.19102,-1869.5275,1019.70386,229.83694,-1713.5022,1006.45984,109.7993,-1704.485,1006.7992
190.00749363636368,-1710.9449984848488,1006.2938015151516,190.16681126803903,-1711.3287392373595,1005.8363372562353,191.41203,-1691.4093,1004.0815,180.26157,-1869.7803,1019.7954,229.9049,-1713.753,1006.516,109.86875,-1704.7406,1006.8179
190.076364969697,-1711.1911409090912,1006.3390575757577,190.23471608514447,-1711.580212349029,1005.887208556812,191.48056,-1691.6454,1004.1264,180.33208,-1870.0328,1019.88306,229.97334,-1714.0033,1006.57117,109.938736,-1704.9955,1006.8342
190.14531969696975,-1711.4368136363637,1006.3826159090911,190.30287309079426,-1711.8307294812994,1005.9356395864148,191.54935,-1691.882,1004.1692,180.40205,-1870.2844,1019.96655,230.0418,-1714.2527,1006.6254,110.00875,-1705.2491,1006.8486
190.2138081818182,-1711.6817636363637,1006.4246766666668,190.3707411984473,-1712.0801047017148,1005.9818270773361,191.61787,-1692.1187,1004.2101,180.47096,-1870.5349,1020.0459,230.1097,-1714.501,1006.67896,110.07826,-1705.5013,1006.8612
190.28129042424246,-1711.9255166666667,1006.4653759090911,190.43777939926883,-1712.3277318422467,1006.0259192583686,191.68556,-1692.3551,1004.2493,180.5383,-1870.784,1020.12103,230.17651,-1714.7476,1006.7318,110.146736,-1705.7517,1006.87244
190.34720969696974,-1712.1678257575759,1006.5051509090911,190.50345584090041,-1712.5733020308762,1006.0683602585889,191.75188,-1692.5911,1004.2873,180.6035,-1871.0314,1020.1921,230.24167,-1714.9922,1006.78436,110.2136,-1705.9999,1006.8827
190.41096931818186,-1712.4083681818183,1006.5441256060608,190.56712904933892,-1712.816622662719,1006.109252804846,191.8162,-1692.8262,1004.3242,180.666,-1871.2766,1020.259,230.3046,-1715.2346,1006.8367,110.278275,-1706.2457,1006.89233
190.47195651515153,-1712.646996969697,1006.5826824242426,190.62818905474495,-1713.057579558631,1006.1490970082485,191.87791,-1693.0602,1004.36053,180.72522,-1871.5197,1020.32196,230.36467,-1715.4747,1006.88904,110.34017,-1706.4889,1006.9018
190.52958245454548,-1712.8832272727273,1006.6212327272729,190.6860480575161,-1713.2956795266728,1006.1882778759209,191.93642,-1693.2926,1004.3967,180.7806,-1871.7601,1020.38116,230.4213,-1715.712,1006.9418,110.398674,-1706.7291,1006.91156
190.58320015151517,-1713.1169924242427,1006.6601006060607,190.74004589947455,-1713.5308062558236,1006.2272210746951,191.99106,-1693.5233,1004.43317,180.83153,-1871.998,1020.4368,230.47385,-1715.9464,1006.99506,110.45316,-1706.9663,1006.9222
190.6321833333334,-1713.3481712121213,1006.6997536363638,190.78952838340055,-1713.7629706712487,1006.2664425127499,192.04118,-1693.7521,1004.47046,180.87744,-1872.2332,1020.4892,230.5217,-1716.1779,1007.0493,110.50302,-1707.2003,1006.9341
190.67591204545457,-1713.576425757576,1006.7406300000002,190.8338833324954,-1713.9918612721506,1006.3063930287911,192.08618,-1693.9785,1004.50903,180.91772,-1872.4653,1020.5386,230.56422,-1716.4062,1007.10486,110.547615,-1707.431,1006.9479
190.71373484848488,-1713.8017136363637,1006.7831696969697,190.8724130895329,-1714.217477178737,1006.3476613461137,192.12535,-1694.2024,1004.5495,180.9518,-1872.6946,1020.5853,230.6008,-1716.6313,1007.162,110.5863,-1707.6583,1006.9641
190.74502015151518,-1714.0239484848485,1006.8278624242425,190.90449965860344,-1714.439699868623,1006.390797970876,192.15808,-1694.4236,1004.5924,180.97905,-1872.9208,1020.62994,230.63077,-1716.8531,1007.2211,110.61848,-1707.8824,1006.9833
190.76913833333333,-1714.2431575757578,1006.8752300000001,190.92947867307925,-1714.6588250662958,1006.4364472317973,192.18372,-1694.642,1004.63837,180.9989,-1873.144,1020.6729,230.65353,-1717.0719,1007.2826,110.64349,-1708.103,1007.006
190.7854654545455,-1714.4592969696973,1006.9257296969699,190.94669716848898,-1714.874764662691,1006.4850972989269,192.20161,-1694.8574,1004.6879,181.01079,-1873.3644,1020.7146,230.66847,-1717.2876,1007.34686,110.66073,-1708.3204,1007.0328
190.79337772727274,-1714.6724500000003,1006.9799154545456,190.95555700082812,-1715.0874851037793,1006.5374401535995,192.21114,-1695.07,1004.7417,181.01411,-1873.5818,1020.75574,230.67496,-1717.5002,1007.41425,110.66956,-1708.5347,1007.0643
190.79227401515152,-1714.882622727273,1007.0381939393941,190.95540860811832,-1715.2972973863807,1006.593968201091,192.21169,-1695.2794,1004.8002,181.00833,-1873.7965,1020.7968,230.6724,-1717.71,1007.4851,110.669395,-1708.746,1007.101
190.78154363636366,-1715.0900530303034,1007.1010696969698,190.94563083099234,-1715.5043970223173,1006.6552331534843,192.20262,-1695.486,1004.86395,180.99287,-1874.0088,1020.8385,230.6602,-1717.9172,1007.5598,110.65963,-1708.9543,1007.1435
190.76061590909092,-1715.2949560606062,1007.1690439393941,190.92563432641998,-1715.7090810715795,1006.7218215960634,192.18336,-1695.6897,1004.9335,180.96721,-1874.2186,1020.8814,230.63779,-1718.1221,1007.6388,110.63968,-1709.1603,1007.1923
190.72892575757578,-1715.4974272727277,1007.2425157575759,190.89487239723005,-1715.9114421991544,1006.7942342854568,192.15335,-1695.8907,1005.00934,180.93083,-1874.4264,1020.9262,230.6046,-1718.3248,1007.72235,110.60897,-1709.3638,1007.24786
190.68590921212123,-1715.697975757576,1007.3218610606062,190.8527342586565,-1716.1120839695898,1006.8729192495236,192.11198,-1696.0894,1005.09186,180.88324,-1874.6324,1020.97363,230.56009,-1718.5259,1007.8107,110.566956,-1709.5654,1007.3107
190.63105090909096,-1715.896713636364,1007.4075515151517,190.79871539954507,-1716.3111109709275,1006.9583470645981,192.05875,-1696.2858,1005.1815,180.82394,-1874.8369,1021.02435,230.50374,-1718.7255,1007.9043,110.5131,-1709.7654,1007.38135
190.5638234848485,-1716.0940439393942,1007.4997769696972,190.73225687562265,-1716.5090306749482,1007.0508306716483,191.9931,-1696.4802,1005.2785,180.75249,-1875.0403,1021.0791,230.43504,-1718.9241,1008.00323,110.44688,-1709.9642,1007.46
190.48374272727276,-1716.2904151515154,1007.598894848485,190.65289210061286,-1716.7062311784146,1007.1507605525015,191.91455,-1696.6732,1005.38324,180.66843,-1875.2429,1021.1385,230.3535,-1719.1221,1008.1077,110.36781,-1710.1621,1007.5472
190.39034848484852,-1716.4862787878787,1007.7051272727274,190.56012330389197,-1716.9032595639853,1007.2582987962571,191.8226,-1696.8651,1005.4958,180.5714,-1875.4453,1021.2032,230.25868,-1719.32,1008.218,110.27544,-1710.3597,1007.6432
